,id,name,출판일,분류,작가,순위,평점,한줄평,댓글등록자,댓글등록일
0,100055497,서울대 수석은 이렇게 공부합니다,2021년 04월 26일,"['국내도서', '청소년', '공부법']","
김태훈 저
        ",561,평점5점,공부욕구 뿜뿜!!,e******1,2021-04-29
1,100055497,서울대 수석은 이렇게 공부합니다,2021년 04월 26일,"['국내도서', '청소년', '공부법']","
김태훈 저
        ",561,평점5점,서울대 수석의 공부법이라니 믿음이 가요,f*****6,2021-04-23
2,100055497,서울대 수석은 이렇게 공부합니다,2021년 04월 26일,"['국내도서', '청소년', '공부법']","
김태훈 저
        ",561,평점5점,오 세바시에서 감명 깊게 봤던 분인데!!!! 책에는 또 어떤 내용이 담겼을지 궁금합니다.,또*쥐,2021-04-23
3,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,조만간 끝이 보임,우***엉,2021-04-26
4,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,재밌어요 !!,Y***n,2021-04-23
5,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,소장용 구매했습니다,m**********4,2021-04-21
6,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,역시 재미있습니다~,B**T,2021-04-20
7,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,빠른 배송 만족합니다 ^^;,신**마,2021-04-19
8,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,좋아요!,동**마,2021-04-18
9,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,34권 완결을 앞두다니 시간 빨리 지나가네요,k**********4,2021-04-15
10,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,다음권도 기대됩니다,m**t,2021-04-13
11,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,11년6개월의 대장정이 마무리 되어가네요,m*****n,2021-04-13
12,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,잘볼게요,푸****니,2021-04-12
13,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,"읽기,소장용인데 너무 예뻐요",l*******n,2021-04-12
14,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,진격거도 이제 완결이구나,이*빈,2021-04-12
15,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,잘 볼께요~^^,k*********1,2021-04-10
16,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,재밌습니다,H*****N,2021-04-08
17,98351026,진격의 거인 33 ,2021년 03월 18일,"['국내도서', '만화/라이트노벨', '판타지', '#다크판타지', '#소년만화']","
이사야마 하지메 글그림
        ",562,평점5점,너무 재밌습니다ㅠ 제 인생 작품입니다♡ 완결까지 화이팅! 진격의 거인도 한정판 있었으면..,k*******0,2021-04-08
